epsilon,gamma,case,horizon,true_value,model_value,absolute_value_gap,finite_horizon_bound,gap_to_bound_ratio,reward_lipschitz,empirical_dynamics_lipschitz,max_rollout_state_error
0.016,0.99,3,40,-0.17866382304774606,-2.47556140592342,2.296897582875674,13.761038755504428,0.16691309600134022,1.5226228353952922,0.9948061301303649,0.5552727379596407
0.016,0.8,4,40,-0.3411326398633364,-0.2782725371198902,0.06286010274344622,0.4526899910798511,0.13885905140844648,1.3904380667761556,1.0046707325129427,0.6468828729132224
0.016,0.9,4,40,-0.5997409469903723,-0.442663334024094,0.15707761296627826,1.9086152896876194,0.08229925318893727,1.3904380667761556,1.0046707325129427,0.6468828729132224
0.016,0.95,4,40,-0.9494348373507802,-0.7169517133425398,0.23248312400824034,5.332241507214022,0.04359951133003119,1.3904380667761556,1.0046707325129427,0.6468828729132224
0.016,0.97,4,40,-1.2076625229983002,-0.9618199040324575,0.2458426189658427,8.559722903374189,0.028720861848101777,1.3904380667761556,1.0046707325129427,0.6468828729132224
0.016,0.98,4,40,-1.3826868441549587,-1.1442154432797433,0.23847140087521534,10.975216996185132,0.021728171840074365,1.3904380667761556,1.0046707325129427,0.6468828729132224
0.016,0.99,4,40,-1.6003188585819024,-1.3862174055281713,0.21410145305373107,14.173894071697362,0.015105337458479529,1.3904380667761556,1.0046707325129427,0.6468828729132224
0.016,0.8,5,40,-0.965710925718111,-1.1655205797366521,0.19980965401854112,0.9217682245789142,0.2167677824974049,2.5970397525201907,1.0251400463275488,0.41661113484665263
0.016,0.9,5,40,-2.0278661130108366,-2.9172434499179607,0.8893773369071241,4.22518901127819,0.21049409494655308,2.5970397525201907,1.0251400463275488,0.41661113484665263
0.016,0.95,5,40,-3.630987957223706,-6.0513265450731675,2.4203385878494617,12.520162406470872,0.19331527094237558,2.5970397525201907,1.0251400463275488,0.41661113484665263
0.016,0.97,5,40,-4.864442645247102,-8.67052089669643,3.8060782514493283,20.562349135514246,0.18509938851663904,2.5970397525201907,1.0251400463275488,0.41661113484665263
0.016,0.98,5,40,-5.71231498772687,-10.535478906774014,4.823163919047143,26.65042596368124,0.18097886786575462,2.5970397525201907,1.0251400463275488,0.41661113484665263
0.016,0.99,5,40,-6.77493826155914,-12.92708035925483,6.15214209769569,34.77162061076797,0.17692997880548927,2.5970397525201907,1.0251400463275488,0.41661113484665263
0.016,0.8,6,40,-0.8017827542340737,-1.00393112889563,0.20214837466155633,0.918157245247342,0.22016748842089642,2.715086391497237,1.013879786038067,0.38443143686326475
0.016,0.9,6,40,-1.8194463456401142,-2.720251084496782,0.900804738856668,4.012901880117061,0.22447714042546946,2.715086391497237,1.013879786038067,0.38443143686326475
0.016,0.95,6,40,-3.4672188485104583,-5.891481274946279,2.4242624264358206,11.501694798218184,0.21077436577532746,2.715086391497237,1.013879786038067,0.38443143686326475
0.016,0.97,6,40,-4.770545043828598,-8.558775793273682,3.788230749445084,18.649128053467397,0.2031317892495647,2.715086391497237,1.013879786038067,0.38443143686326475
0.016,0.98,6,40,-5.675614082274818,-10.460088452430767,4.78447437015595,24.025414899360985,0.199142216282109,2.715086391497237,1.013879786038067,0.38443143686326475
0.016,0.99,6,40,-6.816843816187937,-12.898903905957392,6.082060089769454,31.167899636206318,0.19513859325651203,2.715086391497237,1.013879786038067,0.38443143686326475
0.016,0.8,7,40,-0.10514539115772285,-0.09089782369578632,0.014247567461936533,0.5084230096594342,0.028023057948302198,1.5869336817842492,1.000666564739756,0.6081963354364994
0.016,0.9,7,40,-0.1794897872314903,-0.23593144028558324,0.05644165305409293,2.1119894168264004,0.026724401459788317,1.5869336817842492,1.000666564739756,0.6081963354364994
0.016,0.95,7,40,-0.2671759441651925,-0.6607496075620121,0.39357366339681954,5.837880950786675,0.06741721297755894,1.5869336817842492,1.000666564739756,0.6081963354364994
0.016,0.97,7,40,-0.32577556659335777,-1.106074250965318,0.7802986843719604,9.332068370831516,0.08361476291910551,1.5869336817842492,1.000666564739756,0.6081963354364994
0.016,0.98,7,40,-0.3635224633086611,-1.4541118204725985,1.0905893571639373,11.941597846307006,0.09132692050094511,1.5869336817842492,1.000666564739756,0.6081963354364994
0.016,0.99,7,40,-0.40879111495474874,-1.9278508650161763,1.5190597500614276,15.39250214166103,0.09868829226600993,1.5869336817842492,1.000666564739756,0.6081963354364994
0.016,0.8,8,40,-0.17306707200396973,-0.18970807701278108,0.016641005008811355,0.5918254504687255,0.02811809629956212,1.8249980797183678,1.0036913507280065,0.6192703039412031
0.016,0.9,8,40,-0.2916199420958808,-0.4741776092106575,0.18255766711477667,2.4860771059560807,0.07343202134696854,1.8249980797183678,1.0036913507280065,0.6192703039412031
0.016,0.95,8,40,-0.4358573655041555,-1.1721220904142131,0.7362647249100576,6.927278311142184,0.10628484836906468,1.8249980797183678,1.0036913507280065,0.6192703039412031
0.016,0.97,8,40,-0.5354766786325532,-1.86162340736956,1.3261467287370068,11.108668184293583,0.11937945276032552,1.8249980797183678,1.0036913507280065,0.6192703039412031
0.016,0.98,8,40,-0.6008443541664082,-2.3893446680718933,1.7885003139054851,14.23643815291212,0.1256283555405774,1.8249980797183678,1.0036913507280065,0.6192703039412031
0.016,0.99,8,40,-0.6803138186847725,-3.098798751420061,2.4184849327352884,18.376940613844187,0.1316043286831614,1.8249980797183678,1.0036913507280065,0.6192703039412031
0.016,0.8,9,40,-0.07418232061214665,-0.11665755367057927,0.04247523305843262,0.48531588604594517,0.08752079682471277,1.5862786937839413,0.9888324130866017,0.507138097660131
0.016,0.9,9,40,-0.12652430925704392,-0.3498812431507556,0.22335693389371167,1.9344850755860796,0.11546066532771906,1.5862786937839413,0.9888324130866017,0.507138097660131
0.016,0.95,9,40,-0.1951102953592634,-0.905391767083105,0.7102814717238416,5.1900551136510735,0.1368543216151276,1.5862786937839413,0.9888324130866017,0.507138097660131
0.016,0.97,9,40,-0.245549099094173,-1.4393102264909743,1.1937611273968014,8.198420141876648,0.14560867907942385,1.5862786937839413,0.9888324130866017,0.507138097660131
0.016,0.98,9,40,-0.279779160931772,-1.8427446356556696,1.5629654747238977,10.431549106092968,0.1498306204407344,1.5862786937839413,0.9888324130866017,0.507138097660131
0.016,0.99,9,40,-0.3224225209714593,-2.380486165164418,2.0580636441929587,13.373229153749792,0.15389429288407036,1.5862786937839413,0.9888324130866017,0.507138097660131
